"ListingKey","ListingNumber","ListingCreationDate","CreditGrade","Term","LoanStatus","ClosedDate","BorrowerAPR","BorrowerRate","LenderYield","EstimatedEffectiveYield","EstimatedLoss","EstimatedReturn","ProsperRating (numeric)","ProsperRating (Alpha)","ProsperScore","ListingCategory (numeric)","BorrowerState","Occupation","EmploymentStatus","EmploymentStatusDuration","IsBorrowerHomeowner","CurrentlyInGroup","GroupKey","DateCreditPulled","CreditScoreRangeLower","CreditScoreRangeUpper","FirstRecordedCreditLine","CurrentCreditLines","OpenCreditLines","TotalCreditLinespast7years","OpenRevolvingAccounts","OpenRevolvingMonthlyPayment","InquiriesLast6Months","TotalInquiries","CurrentDelinquencies","AmountDelinquent","DelinquenciesLast7Years","PublicRecordsLast10Years","PublicRecordsLast12Months","RevolvingCreditBalance","BankcardUtilization","AvailableBankcardCredit","TotalTrades","TradesNeverDelinquent (percentage)","TradesOpenedLast6Months","DebtToIncomeRatio","IncomeRange","IncomeVerifiable","StatedMonthlyIncome","LoanKey","TotalProsperLoans","TotalProsperPaymentsBilled","OnTimeProsperPayments","ProsperPaymentsLessThanOneMonthLate","ProsperPaymentsOneMonthPlusLate","ProsperPrincipalBorrowed","ProsperPrincipalOutstanding","ScorexChangeAtTimeOfListing","LoanCurrentDaysDelinquent","LoanFirstDefaultedCycleNumber","LoanMonthsSinceOrigination","LoanNumber","LoanOriginalAmount","LoanOriginationDate","LoanOriginationQuarter","MemberKey","MonthlyLoanPayment","LP_CustomerPayments","LP_CustomerPrincipalPayments","LP_InterestandFees","LP_ServiceFees","LP_CollectionFees","LP_GrossPrincipalLoss","LP_NetPrincipalLoss","LP_NonPrincipalRecoverypayments","PercentFunded","Recommendations","InvestmentFromFriendsCount","InvestmentFromFriendsAmount","Investors"
"2BDA35865403934475B0EA3","877082","2013-08-22 12:53:14.803000000","","36","Current","",".293630",".254900",".244900",".223520",".122500",".101020","2","E","4.000000","1","KS","Professional","Employed","21","True","False","","2013-10-07 12:00:48","640","659","1999-03-03 00:00:00","9","9","34","6","206.000000","0","1.000000","3","715.000000","9","0","0","4438.000000",".560000","3194.000000","31.000000",".670000",".000000",".260000","$25,000-49,999","True","4041.666667","00063695625052029E10FDB","","","","","","","","","0","","5","107207","4000","2013-10-23 00:00:00","Q4 2013","5FDC35880535534706D4B7D","160.080000","625.320000","289.730000","335.590000","-13.170000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","42"
"2B633524730755753D60E19","522784","2011-08-20 14:34:15.963000000","","36","Completed","2012-09-30 00:00:00",".356430",".319900",".309900",".291700",".165000",".126700","1","HR","3.000000","1","CA","Dentist","Self-employed","169","False","False","","2011-08-20 14:34:10","680","699","1982-01-20 00:00:00","10","10","29","8","892.000000","2","8.000000","0",".000000","0","0","0","25703.000000",".410000","36797.000000","23.000000","1.000000",".000000","","$50,000-74,999","False","5416.666667","9A103629136699234EC33DD","","","","","","","","","0","","31","52950","4000","2011-08-31 00:00:00","Q3 2011","F5C2352387267792886BE34","174.200000","5124.910000","4000.000000","1124.910000","-35.180000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","7"
"2B6A35915956847824A0A82","947915","2013-10-10 10:26:22.467000000","","36","Current","",".158330",".129900",".119900",".114770",".039900",".074870","6","A","6.000000","1","OR","Computer Programmer","Employed","134","False","False","","2013-10-10 10:26:25","700","719","1988-09-27 00:00:00","12","9","42","8","1165.000000","2","3.000000","0",".000000","0","0","0","75567.000000",".620000","45027.000000","40.000000","1.000000",".000000",".300000","$75,000-99,999","True","7152.000000","10EF3695354843410E210E6","","","","","","","","","0","","5","106607","15000","2013-10-18 00:00:00","Q4 2013","769436960153548227F7569","505.340000","2021.360000","1387.400000","633.960000","-48.800000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","250"
"2B6D3498195037731B1ADD9","483108","2010-11-07 09:05:47.777000000","","36","Completed","2013-04-16 00:00:00",".295200",".260000",".250000",".052600",".183000",".052600","1","HR","6.000000","6","TX","Other","Full-time","31","False","True","DD17336621690487632377B","2010-10-30 08:15:10","640","659","1996-10-31 00:00:00","13","12","30","8","529.000000","0","3.000000","0",".000000","0","0","0","18084.000000",".910000","1641.000000","26.000000","1.000000",".000000",".250000","$75,000-99,999","True","6916.666667","14203603282818020F54434","2","47","47","0","0","6500.000000","1755.610000","-40","0","","40","45347","3000","2010-11-16 00:00:00","Q4 2010","D9A133712908809369C711F","120.870000","4281.900000","3000.000000","1281.900000","-49.290000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","102"
"2B71341448514747317A8D1","288241","2008-03-04 20:01:14.533000000","B","36","Defaulted","2009-02-26 00:00:00",".107390",".090000",".080000","","","","","","","1","CA","Other","Full-time","11","False","False","","2008-04-17 15:38:13.150000000","680","699","1991-04-27 00:00:00","15","15","24","13","1861.000000","0","1.000000","0",".000000","0","0","0","120719.000000",".700000","49829.000000","22.000000","1.000000",".000000",".200000","$100,000+","True","10833.333333","FE1034200869755935C4E81","","","","","","","","","1864","1","71","30150","1000","2008-04-28 00:00:00","Q2 2008","2A8C34158146919436544DA","31.800000","159.000000","123.130000","35.870000","-3.980000",".000000","876.870000","876.870000","99.560000","1.000000","0","0",".000000","35"
"04FD3504122991377286D8A","489414","2010-12-30 08:34:46.247000000","","36","Completed","2011-03-23 00:00:00",".126630",".105500",".095500",".095200",".032500",".062700","6","A","9.000000","3","SC","Analyst","Employed","45","True","False","","2010-12-09 14:48:20","760","779","2000-03-03 00:00:00","9","8","32","6","133.000000","0","7.000000","0",".000000","0","0","0","4361.000000",".120000","31503.000000","30.000000",".960000",".000000",".200000","$25,000-49,999","True","3916.666667","DC9036076111846228F256E","1","14","14","0","0","3000.000000","1870.470000","0","0","","38","46425","15000","2011-01-10 00:00:00","Q1 2011","94E1336583149750901456E","487.890000","15112.020000","15000.000000","112.020000","-10.630000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","263"
"04793592044657269DC5AF3","960198","2013-10-04 13:18:29.437000000","","36","Current","",".144090",".115900",".105900",".102080",".032400",".069680","6","A","4.000000","7","TX","Accountant/CPA","Self-employed","458","True","False","","2013-10-04 13:18:31","760","779","1989-07-12 00:00:00","9","8","16","8","238.000000","2","7.000000","0",".000000","0","0","0","9272.000000",".100000","82103.000000","16.000000",".930000","2.000000","","$100,000+","False","8333.333333","74503696666091719B0CB33","","","","","","","","","0","","5","107365","15000","2013-10-21 00:00:00","Q4 2013","F43035843917905272A24B0","495.280000","1981.120000","1415.920000","565.200000","-48.760000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","239"
"047F3542132657169EA7D9D","565659","2012-03-05 18:03:12.490000000","","36","Current","",".335530",".295800",".285800",".272700",".147000",".125700","2","E","6.000000","7","CA","Other","Employed","74","False","False","","2012-03-05 18:03:08","660","679","2001-02-17 00:00:00","5","4","8","3","108.000000","0",".000000","0",".000000","0","0","0","3437.000000",".870000","483.000000","8.000000",".500000",".000000",".180000","$50,000-74,999","True","4333.333333","C7113645064188156678CEC","","","","","","","","","0","","24","62120","3500","2012-03-19 00:00:00","Q1 2012","103935416410610495DAA7F","147.780000","3398.940000","1866.550000","1532.390000","-51.810000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","5"
"04813590103628944840F4C","908259","2013-09-18 13:46:12.753000000","","36","Current","",".301820",".262900",".252900",".230570",".127500",".103070","2","E","3.000000","13","NC","Military Enlisted","Employed","72","False","False","","2013-09-18 13:46:31","680","699","2010-02-08 00:00:00","2","2","3","1","21.000000","0",".000000","0",".000000","0","0","0","423.000000",".840000","77.000000","3.000000","1.000000","1.000000",".070000","$50,000-74,999","True","4333.333333","0F9836943700897675F3821","","","","","","","","","0","","6","103319","4000","2013-09-26 00:00:00","Q3 2013","94C836936149788852E9B16","161.780000","761.018900","333.760000","427.258900","-16.360000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"0482343255413332016D640","404598","2008-09-26 10:48:16.973000000","AA","36","Completed","2010-06-28 00:00:00",".113160",".060000",".050000","","","","","","","3","NC","Clerical","Full-time","92","False","False","","2008-09-26 10:46:57.583000000","760","779","1995-01-17 00:00:00","10","9","16","7","120.000000","0","2.000000","0",".000000","0","0","0","2852.000000",".100000","20787.000000","14.000000","1.000000",".000000",".300000","$25,000-49,999","True","2166.666667","228234324661965002ED924","","","","","","","","","0","","65","37445","1000","2008-10-06 00:00:00","Q4 2008","7EA63432775780101B83803","30.420000","1044.780000","999.980000","44.800000","-7.460000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","74"
"04883540304412187BE8061","563300","2012-02-27 22:23:02.227000000","","36","Completed","2013-05-23 00:00:00",".213720",".176800",".166800",".163900",".056500",".107400","5","B","8.000000","13","CA","Truck Driver","Employed","54","False","False","","2012-06-08 13:31:34","720","739","2000-10-04 00:00:00","6","6","12","5","133.000000","1","4.000000","0",".000000","0","1","0","866.000000",".110000","5373.000000","11.000000","1.000000",".000000",".160000","$50,000-74,999","True","4166.666667","6F78365348829837837DC1C","","","","","","","","","0","","21","68387","2500","2012-06-22 00:00:00","Q2 2012","2C873541544391309BDC578","89.980000","2860.680000","2500.000000","360.680000","-20.390000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","51"
"048A3532820022282717D2A","544498","2011-12-13 09:57:55.510000000","","36","Chargedoff","2013-10-15 00:00:00",".352850",".312700",".302700",".285000",".165000",".120000","1","HR","3.000000","1","NY","Other","Other","24","True","False","","2011-12-13 09:57:51","720","739","1990-10-10 00:00:00","14","14","21","11","2715.000000","6","17.000000","0",".000000","0","1","1","87602.000000",".640000","39113.000000","20.000000","1.000000",".000000",".490000","$100,000+","True","8400.000000","9FBD36382596175010F458E","","","","","","","","","268","22","27","57515","3500","2011-12-15 00:00:00","Q4 2011","7AFE35330442105750ECBF6","151.030000","2567.510000","1193.000000","1374.510000","-43.470000","-12.080000","2307.000000","2307.000000",".000000","1.000000","0","0",".000000","5"
"049135403250634419E00F8","562159","2012-02-23 16:10:44.443000000","","36","Completed","2012-10-22 00:00:00",".242460",".204900",".194900",".190400",".089000",".101400","4","C","7.000000","1","IN","Professional","Employed","100","True","False","","2012-02-23 16:10:38","720","739","1991-11-19 00:00:00","20","14","51","14","600.000000","2","11.000000","0",".000000","0","0","0","16919.000000",".560000","9830.000000","51.000000",".980000",".000000",".180000","$100,000+","True","10000.000000","0BFA36433115525846C57E3","","","","","","","","","0","","25","61274","15000","2012-02-28 00:00:00","Q1 2012","4FFE3539869415476995855","561.210000","16765.090000","15000.000000","1765.090000","-86.140000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","9"
"049F3528008870203D8A3E9","530724","2011-10-03 22:14:01.877000000","","36","Current","",".356430",".319900",".309900",".295700",".147000",".148700","2","E","4.000000","3","NV","Executive","Employed","61","True","False","","2011-10-03 22:13:56","780","799","1994-01-19 00:00:00","15","12","63","5","143.000000","2","5.000000","0",".000000","2","0","0","698.000000",".110000","5216.000000","49.000000",".770000","1.000000","","$100,000+","False","9166.666667","AC1D3630940754966EFADF7","","","","","","","","","0","","29","54352","7500","2011-10-11 00:00:00","Q4 2011","206B3526782366836C0A1C1","326.620000","9115.360000","5105.510000","4009.850000","-125.330000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","9"
"5EED359588240040376A4AE","1065786","2013-12-03 23:00:45.850000000","","36","Current","",".182750",".146500",".136500",".128980",".054900",".074080","5","B","9.000000","7","CA","Food Service","Employed","251","False","False","","2013-12-03 23:00:48","660","679","1991-11-01 00:00:00","12","12","28","8","252.000000","0","6.000000","0",".000000","35","1","0","5643.000000",".380000","8301.000000","25.000000",".680000",".000000",".370000","$50,000-74,999","True","5000.000000","4475370009332424510E15E","","","","","","","","","0","","3","120690","15000","2013-12-13 00:00:00","Q4 2013","1F333696695967394D67B72","517.410000","1034.820000","665.660000","369.160000","-25.200000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","290"
"5EF735092929240660CFCAA","495085","2011-02-21 13:37:54.283000000","","36","FinalPaymentInProgress","",".068880",".065500",".055500",".055500",".015500",".040000","7","AA","10.000000","1","NY","Executive","Employed","57","False","False","","2011-02-21 12:25:28","760","779","1979-12-31 00:00:00","11","9","16","9","1614.000000","0","4.000000","0",".000000","0","0","0","27480.000000",".240000","28358.000000","16.000000","1.000000",".000000",".220000","$100,000+","True","8666.666667","18033613556062101B20481","","","","","","","","","0","","36","47611","9200","2011-03-09 00:00:00","Q1 2011","60E23504899471726DAA40D","282.180000","9876.300000","8929.700000","946.600000","-144.530000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","201"
"5EF933774831829990BB7E5","80465","2007-01-02 14:56:38.837000000","A","36","Completed","2007-06-15 00:00:00",".088850",".082000",".074500","","","","","","","0","AZ","Postal Service","Not available","","True","True","6D9833732799891356A1E50","2006-12-29 08:29:38.593000000","740","759","1999-08-21 00:00:00","","","11","5","24.000000","5","6.000000","0","","0","0","","","","","","","",".090000","Not displayed","True","3000.000000","641533783414922748508B3","","","","","","","","","0","","86","6379","3000","2007-01-12 00:00:00","Q1 2007","7A383378091202494DCA3FB","94.290000","3095.440000","3000.000000","95.440000","-6.000000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","65"
"5EFA35504849368519E67C2","604087","2012-06-25 19:22:05.977000000","","36","Current","",".227420",".190200",".180200",".176000",".065000",".111000","4","C","5.000000","2","NC","Accountant/CPA","Employed","17","True","False","","2012-06-25 19:22:03","680","699","1989-01-31 00:00:00","17","11","32","7","384.000000","1","2.000000","0",".000000","7","1","0","8969.000000",".840000","1631.000000","30.000000",".800000","1.000000",".280000","$100,000+","True","10000.000000","68163655344476779B3DFE3","1","35","35","0","0","6000.000000",".000000","-48","0","","20","69325","5000","2012-07-06 00:00:00","Q3 2012","FD313394157229858F59EF2","183.330000","3483.270000","2281.960000","1201.310000","-63.160000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","2"
"5EFE3600084609131109326","1122153","2014-01-07 14:50:24.120000000","","60","Current","",".203470",".179500",".169500",".157670",".077400",".080270","4","C","4.000000","1","OH","Other","Employed","126","False","False","","2014-01-07 14:50:26","700","719","2005-03-03 00:00:00","11","10","17","10","447.000000","1","4.000000","0",".000000","0","0","0","12585.000000",".740000","4030.000000","15.000000","1.000000",".000000",".380000","$25,000-49,999","True","2833.333333","D7B4370345286848714C144","","","","","","","","","0","","2","126509","10000","2014-01-15 00:00:00","Q1 2014","43813702705616500890CD1","253.660000","248.742200","101.210000","147.532200","-8.490000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"5EFF3526955165898221B16","528663","2011-09-21 16:57:54.390000000","","36","Completed","2013-03-13 00:00:00",".305320",".269900",".259900",".253400",".112000",".141400","3","D","6.000000","1","SC","Other","Employed","84","False","False","","2011-09-21 16:57:50","680","699","1996-04-09 00:00:00","6","6","21","4","107.000000","1","3.000000","1","78.000000","0","0","0","2501.000000",".530000","2199.000000","18.000000",".890000","2.000000",".310000","$25,000-49,999","True","3333.333333","C9883631934377626B41721","","","","","","","","","0","","29","54505","8000","2011-10-17 00:00:00","Q4 2011","7E9B35262259089398DB2F0","326.560000","10543.790000","7999.990000","2543.800000","-94.260000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","136"
"5F0D33838617612337433ED","106080","2007-03-03 22:25:16.307000000","A","36","Completed","2008-01-02 00:00:00",".109410",".092000",".087000","","","","","","","0","TX","Food Service Management","Full-time","36","False","False","","2007-03-03 22:10:15.690000000","740","759","1986-12-01 00:00:00","8","7","20","9","201.000000","0","1.000000","0",".000000","0","0","0","8734.000000",".200000","33526.000000","17.000000","1.000000",".000000",".320000","$1-24,999","True","1616.666667","7BBA3384028075253613AD0","","","","","","","","","0","","84","8535","1000","2007-03-15 00:00:00","Q1 2007","77A333650646128123A5DA8","31.890000","1066.020000","1000.000000","66.020000","-3.570000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","35"
"74183595311651794ECBE5A","1050719","2013-12-03 21:27:47.377000000","","36","Current","",".131890",".103900",".093900",".090710",".029900",".060810","6","A","9.000000","2","OR","Professional","Employed","15","False","False","","2013-12-03 21:27:50","700","719","1993-06-25 00:00:00","7","5","32","6","266.000000","1","4.000000","0",".000000","3","0","0","355.000000",".180000","1545.000000","29.000000",".930000",".000000",".200000","$50,000-74,999","True","5000.000000","8B553699793425156A452A2","","","","","","","","","0","","3","121858","15000","2013-12-13 00:00:00","Q4 2013","74F33700929624895F2A3C8","486.760000","973.520000","711.910000","261.610000","-25.180000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","213"
